device,case_id,family,cells,rank,payload_bytes,consumers,reuse,working_records,cache,comparison,median_difference_us,ci_low,ci_high,winner,test_effect_mean_us,raw_p,test,multiple_testing_family,corrected_p
cpu,22,core,144,32,18432,1,64,1,warm,E minus C,-728.7370000000001,-731.2330000000005,-716.9130000000005,E,-727.2754545454546,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,22,core,144,32,18432,1,64,1,warm,D minus C,957.6880000000003,940.863000000001,961.1509999999992,C,951.9596363636364,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,22,core,144,32,18432,1,64,1,warm,G minus F,9.280000000000314,4.181999999999903,14.985000000000014,F,7.829818181818155,0.1162109375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cpu,22,core,144,32,18432,1,64,1,warm,F minus D,-1678.9430000000002,-1688.8410000000001,-1673.7610000000004,F,-1681.4517272727278,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,22,core,144,32,18432,1,64,1,warm,E minus D,-1678.9709999999998,-1690.5950000000007,-1669.0820000000003,E,-1679.2350909090912,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,23,core,144,32,18432,1,128,1,warm,E minus C,-1439.631000000001,-1463.3010000000013,-1407.3099999999984,E,-1431.1706363636367,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,23,core,144,32,18432,1,128,1,warm,D minus C,1909.0639999999962,1876.9089999999983,1932.6209999999983,C,1904.5143636363637,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,23,core,144,32,18432,1,128,1,warm,G minus F,-15.196999999998297,-18.11099999999942,12.161999999997988,unresolved,3.5606363636366867,0.8896484375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cpu,23,core,144,32,18432,1,128,1,warm,F minus D,-3337.384,-3358.189000000004,-3316.9630000000016,F,-3340.4711818181827,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,23,core,144,32,18432,1,128,1,warm,E minus D,-3323.1809999999978,-3357.5210000000025,-3311.485,E,-3335.6850000000004,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,24,core,144,32,18432,3,1,1,warm,E minus C,-18.008000000000024,-26.5,-14.830000000000013,E,-18.44781818181818,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,24,core,144,32,18432,3,1,1,warm,D minus C,50.482,45.59000000000003,54.81300000000002,C,52.283272727272724,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,24,core,144,32,18432,3,1,1,warm,G minus F,19.179000000000002,14.560999999999993,23.14,F,20.41636363636363,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,24,core,144,32,18432,3,1,1,warm,F minus D,-69.584,-71.68100000000001,-63.00599999999997,F,-69.03790909090908,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,24,core,144,32,18432,3,1,1,warm,E minus D,-69.202,-73.733,-67.99100000000003,E,-70.73109090909092,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,25,core,144,32,18432,3,2,1,warm,E minus C,-26.619000000000028,-28.771000000000015,-16.400000000000006,E,-25.54718181818182,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,25,core,144,32,18432,3,2,1,warm,D minus C,99.40499999999994,94.072,103.12499999999994,C,100.27972727272727,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,25,core,144,32,18432,3,2,1,warm,G minus F,-2.820999999999998,-5.8700000000000045,-1.8809999999999718,G,-4.33554545454546,0.0068359375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cpu,25,core,144,32,18432,3,2,1,warm,F minus D,-126.267,-136.415,-124.63999999999996,F,-128.65981818181817,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,25,core,144,32,18432,3,2,1,warm,E minus D,-127.44599999999997,-129.341,-119.52499999999995,E,-125.82690909090907,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,26,core,144,32,18432,3,4,1,warm,E minus C,-54.327999999999975,-59.990999999999985,-48.91800000000006,E,-55.26854545454547,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,26,core,144,32,18432,3,4,1,warm,D minus C,196.08499999999992,185.32900000000012,200.9419999999999,C,192.58454545454543,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,26,core,144,32,18432,3,4,1,warm,G minus F,-50.96199999999999,-52.46999999999997,-42.19400000000002,G,-46.80454545454547,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,26,core,144,32,18432,3,4,1,warm,F minus D,-248.28000000000003,-254.05099999999987,-237.543,F,-246.2710909090909,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,26,core,144,32,18432,3,4,1,warm,E minus D,-246.34700000000015,-252.13799999999998,-242.67399999999992,E,-247.85309090909087,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,27,core,144,32,18432,3,8,1,warm,E minus C,-99.1400000000001,-104.82600000000002,-95.64000000000021,E,-100.63081818181821,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,27,core,144,32,18432,3,8,1,warm,D minus C,366.02900000000034,361.4509999999999,370.29400000000044,C,365.17354545454543,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,27,core,144,32,18432,3,8,1,warm,G minus F,-138.13399999999996,-150.77300000000002,-134.29899999999998,G,-141.54909090909086,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,27,core,144,32,18432,3,8,1,warm,F minus D,-467.15499999999986,-474.17999999999995,-461.0010000000001,F,-466.8707272727273,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,27,core,144,32,18432,3,8,1,warm,E minus D,-467.02999999999986,-468.45399999999984,-459.61900000000037,E,-465.80436363636363,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,28,core,144,32,18432,3,16,1,warm,E minus C,-190.23100000000068,-200.59100000000012,-175.63399999999956,E,-188.9830909090909,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,28,core,144,32,18432,3,16,1,warm,D minus C,718.8749999999995,715.1680000000006,738.8119999999997,C,724.8183636363636,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,28,core,144,32,18432,3,16,1,warm,G minus F,-327.34800000000007,-334.0979999999995,-319.9580000000001,G,-326.93918181818174,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,28,core,144,32,18432,3,16,1,warm,F minus D,-920.1029999999998,-925.3420000000008,-906.2269999999996,F,-916.5547272727272,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,28,core,144,32,18432,3,16,1,warm,E minus D,-911.392,-922.8390000000002,-903.3949999999998,E,-913.8014545454548,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,29,core,144,32,18432,3,32,1,warm,E minus C,-357.0260000000003,-380.1390000000001,-347.41600000000153,E,-363.5773636363634,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,29,core,144,32,18432,3,32,1,warm,D minus C,1415.7110000000007,1405.7050000000036,1441.5359999999996,C,1418.700363636364,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,29,core,144,32,18432,3,32,1,warm,G minus F,-671.7039999999997,-691.6780000000003,-661.259,G,-675.9036363636362,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,29,core,144,32,18432,3,32,1,warm,F minus D,-1791.3100000000004,-1798.1380000000017,-1779.0830000000005,F,-1795.4411818181818,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,29,core,144,32,18432,3,32,1,warm,E minus D,-1777.8609999999971,-1793.062,-1771.4989999999998,E,-1782.2777272727274,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,30,core,144,32,18432,3,64,1,warm,E minus C,-710.1649999999963,-738.7689999999957,-689.1980000000021,E,-712.5209999999996,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,30,core,144,32,18432,3,64,1,warm,D minus C,2852.776,2832.419,2882.2060000000056,C,2856.7599090909093,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,30,core,144,32,18432,3,64,1,warm,G minus F,-1429.2399999999998,-1442.4959999999992,-1418.5860000000002,G,-1426.331545454545,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,30,core,144,32,18432,3,64,1,warm,F minus D,-3578.266999999997,-3581.251,-3555.909999999997,F,-3575.2888181818194,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,30,core,144,32,18432,3,64,1,warm,E minus D,-3583.1700000000046,-3590.4130000000014,-3543.9710000000014,E,-3569.2809090909095,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,31,core,144,32,18432,3,128,1,warm,E minus C,-1461.5209999999952,-1511.3570000000127,-1381.6170000000056,E,-1456.6709090909096,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,31,core,144,32,18432,3,128,1,warm,D minus C,5627.824999999992,5554.1389999999865,5719.147999999999,C,5642.904363636361,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,31,core,144,32,18432,3,128,1,warm,G minus F,-2880.865,-2927.599999999996,-2842.455999999999,G,-2888.328363636363,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,31,core,144,32,18432,3,128,1,warm,F minus D,-7112.895000000006,-7160.224000000004,-7030.15699999999,F,-7095.65418181818,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,31,core,144,32,18432,3,128,1,warm,E minus D,-7094.722999999996,-7152.887999999999,-7052.8809999999885,E,-7099.575272727271,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,32,core,576,32,73728,1,1,1,warm,E minus C,-13.584000000000003,-21.138000000000005,-9.156000000000006,E,-17.150090909090917,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,32,core,576,32,73728,1,1,1,warm,D minus C,68.564,61.73299999999999,76.47899999999998,C,66.1710909090909,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,32,core,576,32,73728,1,1,1,warm,G minus F,6.087000000000003,3.2330000000000183,16.340000000000003,F,11.472000000000005,0.0087890625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cpu,32,core,576,32,73728,1,1,1,warm,F minus D,-83.755,-86.04599999999999,-77.347,F,-82.0510909090909,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,32,core,576,32,73728,1,1,1,warm,E minus D,-85.60500000000002,-87.558,-80.06700000000001,E,-83.32118181818181,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,33,core,576,32,73728,1,2,1,warm,E minus C,-36.34299999999999,-44.62899999999999,-28.09400000000001,E,-37.47581818181818,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,33,core,576,32,73728,1,2,1,warm,D minus C,140.22699999999998,129.25800000000004,155.669,C,143.009,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,33,core,576,32,73728,1,2,1,warm,G minus F,8.504999999999995,4.8359999999999985,10.543999999999983,F,7.482909090909087,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
