device,case_id,family,cells,rank,consumers,reuse,working_records,cache,arm,payload_bytes_per_record,stored_payload_bytes,serialized_metadata_bytes,resident_metadata_bytes,record_headers_bytes,read_write_ratio,implementation_sha256,median_total_us,ci_low,ci_high,median_write_us,read_p50_us,read_p95_us,read_p99_us,energy_gross_mJ_per_amortized_read,max_peak_gpu_bytes,blocks
cuda,38,core,576,32,1,64,1,warm,B,73728,73728,0,0,16,64.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,4368.357999999999,4354.664000000001,4381.490000000001,21.81,67.075,73.818,79.11728,,540672,11
cuda,38,core,576,32,1,64,1,warm,C,73728,73728,1152,4608,16,64.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,5563.971999999999,5539.596999999998,5578.834000000001,77.041,84.375,93.01875,98.66055999999999,,619008,11
cuda,38,core,576,32,1,64,1,warm,D,73728,73728,1152,4608,16,64.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,4440.119,4423.785000000001,4463.404000000001,76.117,67.162,73.4407,82.45468999999996,,552960,11
cuda,38,core,576,32,1,64,1,warm,E,73728,73728,0,0,16,64.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,4461.7699999999995,4434.566000000002,4464.773,76.01,67.33250000000001,73.62865,83.83679999999995,,543744,11
cuda,38,core,576,32,1,64,1,warm,F,73728,73728,0,0,16,64.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,4440.217,4407.244000000001,4457.821,76.294,67.1165,74.55749999999999,81.02460999999998,,543744,11
cuda,38,core,576,32,1,64,1,warm,G,73728,73728,0,0,16,64.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,4451.775000000001,4432.707999999999,4464.474,84.421,67.146,74.13794999999999,81.98928999999997,,548352,11
cuda,39,core,576,32,1,128,1,warm,A,73728,73728,0,0,16,128.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,8718.537000000002,8670.297,8743.130000000005,47.95,66.90700000000001,73.77855,78.03443000000001,,612864,11
cuda,39,core,576,32,1,128,1,warm,B,73728,73728,0,0,16,128.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,8702.805000000002,8666.399000000005,8719.588999999996,21.953,67.0305,74.01985,77.49624000000001,,540672,11
cuda,39,core,576,32,1,128,1,warm,C,73728,73728,1152,4608,16,128.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,10995.751999999999,10984.55,11023.704000000003,77.365,84.125,92.8,97.70646,,623616,11
cuda,39,core,576,32,1,128,1,warm,D,73728,73728,1152,4608,16,128.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,8771.725000000002,8742.097999999998,8798.667000000003,77.385,67.128,73.70165,79.64771000000002,,552960,11
cuda,39,core,576,32,1,128,1,warm,E,73728,73728,0,0,16,128.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,8766.46,8730.687999999996,8797.461,75.398,67.05250000000001,74.37485,79.33836000000002,,543744,11
cuda,39,core,576,32,1,128,1,warm,F,73728,73728,0,0,16,128.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,8762.707,8745.643000000002,8804.476999999999,76.259,67.0135,74.1809,78.29437000000001,,543744,11
cuda,39,core,576,32,1,128,1,warm,G,73728,73728,0,0,16,128.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,8764.19,8719.700000000003,8808.127999999997,83.967,67.006,74.7014,81.20324000000002,,548352,11
cuda,40,core,576,32,3,1,1,warm,A,73728,221184,0,0,48,3.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,315.976,311.063,324.044,89.483,71.894,81.8782,82.61818,,1073664,11
cuda,40,core,576,32,3,1,1,warm,B,73728,73728,0,0,16,3.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,236.165,233.962,243.486,21.643,70.081,75.4895,75.8867,,840192,11
cuda,40,core,576,32,3,1,1,warm,C,73728,73728,1152,13824,16,3.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,374.998,369.898,383.02000000000004,94.197,90.803,99.7204,100.53367999999999,,941568,11
cuda,40,core,576,32,3,1,1,warm,D,73728,73728,1152,13824,16,3.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,324.165,322.29200000000003,326.081,96.196,71.885,84.2262,85.2975,,870912,11
cuda,40,core,576,32,3,1,1,warm,E,73728,73728,0,0,16,3.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,344.352,340.098,349.944,78.108,87.223,90.7849,91.12978,,780288,11
cuda,40,core,576,32,3,1,1,warm,F,73728,73728,0,0,16,3.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,305.719,300.197,312.143,77.426,71.676,83.35549999999999,84.3639,,843264,11
cuda,40,core,576,32,3,1,1,warm,G,73728,221184,0,0,48,3.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,359.88700000000006,354.686,367.739,130.107,72.225,84.9357,86.09353999999999,,1142784,11
cuda,41,core,576,32,3,2,1,warm,A,73728,221184,0,0,48,6.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,523.85,515.5519999999999,526.569,89.433,70.05199999999999,80.3925,82.46075,,1207296,11
cuda,41,core,576,32,3,2,1,warm,B,73728,73728,0,0,16,6.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,448.399,443.063,453.614,21.871,68.78,77.882,78.40520000000001,,840192,11
cuda,41,core,576,32,3,2,1,warm,C,73728,73728,1152,13824,16,6.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,633.911,624.673,636.331,93.736,86.06800000000001,98.24825,99.8373,,941568,11
cuda,41,core,576,32,3,2,1,warm,D,73728,73728,1152,13824,16,6.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,532.815,524.405,536.244,97.1,68.3005,82.71424999999999,85.63085,,870912,11
cuda,41,core,576,32,3,2,1,warm,E,73728,73728,0,0,16,6.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,591.866,589.532,595.575,77.347,86.326,94.25625,95.11525,,913920,11
cuda,41,core,576,32,3,2,1,warm,F,73728,73728,0,0,16,6.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,509.413,507.121,517.12,77.407,69.0565,81.9375,84.274,,843264,11
cuda,41,core,576,32,3,2,1,warm,G,73728,221184,0,0,48,6.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,563.06,558.47,574.067,130.84,68.3425,83.51875,86.77095,,1142784,11
cuda,42,core,576,32,3,4,1,warm,A,73728,221184,0,0,48,12.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,927.9379999999999,922.0069999999998,937.7799999999999,90.469,67.667,79.4082,82.40156,,1207296,11
cuda,42,core,576,32,3,4,1,warm,B,73728,73728,0,0,16,12.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,847.868,845.172,856.518,21.995,67.4795,75.12950000000001,77.1485,,840192,11
cuda,42,core,576,32,3,4,1,warm,C,73728,73728,1152,13824,16,12.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,1148.6129999999998,1136.2850000000003,1152.149,94.728,85.23599999999999,96.94515,99.40182,,941568,11
cuda,42,core,576,32,3,4,1,warm,D,73728,73728,1152,13824,16,12.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,935.4920000000001,931.499,940.737,95.853,67.70949999999999,79.77614999999999,82.95681,,870912,11
cuda,42,core,576,32,3,4,1,warm,E,73728,73728,0,0,16,12.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,1075.433,1065.385,1079.429,77.76,84.9365,93.3993,95.93281,,913920,11
cuda,42,core,576,32,3,4,1,warm,F,73728,73728,0,0,16,12.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,920.4120000000001,917.6110000000001,921.5380000000001,77.943,67.925,80.19149999999999,83.48996,,843264,11
cuda,42,core,576,32,3,4,1,warm,G,73728,221184,0,0,48,12.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,975.0859999999999,971.0690000000002,979.1960000000001,129.863,67.77950000000001,81.94924999999999,85.72393,,1142784,11
cuda,43,core,576,32,3,8,1,warm,A,73728,221184,0,0,48,24.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,1747.795,1742.6739999999998,1765.1580000000001,92.275,67.3265,76.04505,87.55839,5.709599614085866,1350144,11
cuda,43,core,576,32,3,8,1,warm,B,73728,73728,0,0,16,24.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,1676.7519999999997,1663.1739999999995,1682.883,22.068,67.3605,76.09224999999999,77.80838,5.408333333333333,983040,11
cuda,43,core,576,32,3,8,1,warm,C,73728,73728,1152,13824,16,24.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,2180.2660000000005,2162.3849999999998,2210.497,94.626,85.0555,96.54079999999999,101.10889,7.142953321364453,1084416,11
cuda,43,core,576,32,3,8,1,warm,D,73728,73728,1152,13824,16,24.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,1760.9429999999998,1754.3320000000006,1764.4309999999998,96.24,67.40299999999999,76.41905,83.96679,5.723110465116279,1013760,11
cuda,43,core,576,32,3,8,1,warm,E,73728,73728,0,0,16,24.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,2052.154,2027.48,2071.028,78.166,84.90299999999999,94.38694999999998,96.28407,6.593417366946778,909312,11
cuda,43,core,576,32,3,8,1,warm,F,73728,73728,0,0,16,24.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,1750.254,1737.6529999999998,1762.288,78.78,67.80199999999999,79.72689999999999,84.81930999999999,5.641439502630321,986112,11
cuda,43,core,576,32,3,8,1,warm,G,73728,221184,0,0,48,24.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,1794.8320000000003,1781.5259999999998,1802.1079999999997,130.858,67.5385,76.69419999999998,84.50751,5.898916292974589,1285632,11
cuda,44,core,576,32,3,16,1,warm,A,73728,221184,0,0,48,48.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,3366.6150000000002,3355.0799999999995,3391.158,90.624,67.0655,74.76165,83.69564000000003,,1202688,11
cuda,44,core,576,32,3,16,1,warm,B,73728,73728,0,0,16,48.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,3294.718,3283.769,3316.604,22.131,67.119,74.3288,76.68337,,835584,11
cuda,44,core,576,32,3,16,1,warm,C,73728,73728,1152,13824,16,48.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,4232.871,4223.469999999999,4265.736,94.768,84.69550000000001,94.96815,101.37439,,936960,11
cuda,44,core,576,32,3,16,1,warm,D,73728,73728,1152,13824,16,48.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,3386.6079999999993,3360.752,3402.2980000000002,97.45,67.17850000000001,74.17075,81.71196000000002,,866304,11
cuda,44,core,576,32,3,16,1,warm,E,73728,73728,0,0,16,48.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,3984.7719999999995,3971.076,4001.8109999999997,78.435,84.5875,92.37814999999999,99.59746000000001,,909312,11
cuda,44,core,576,32,3,16,1,warm,F,73728,73728,0,0,16,48.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,3368.5140000000015,3357.4430000000007,3383.64,78.102,67.2615,75.7623,85.11670000000001,,838656,11
cuda,44,core,576,32,3,16,1,warm,G,73728,221184,0,0,48,48.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,3422.9909999999995,3401.5060000000008,3439.169,131.232,67.209,75.00305,83.70756,,1138176,11
cuda,45,core,576,32,3,32,1,warm,A,73728,221184,0,0,48,96.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,6624.703000000001,6603.219,6637.307,90.296,67.047,73.41725,82.37365,,1202688,11
cuda,45,core,576,32,3,32,1,warm,B,73728,73728,0,0,16,96.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,6528.6860000000015,6486.032999999998,6548.219999999999,22.283,66.86250000000001,73.36749999999999,77.78259999999999,,835584,11
cuda,45,core,576,32,3,32,1,warm,C,73728,73728,1152,13824,16,96.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,8321.908000000001,8305.506,8340.277999999997,95.594,84.44,93.0025,96.88944999999998,,936960,11
cuda,45,core,576,32,3,32,1,warm,D,73728,73728,1152,13824,16,96.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,6619.810999999997,6588.449000000002,6646.613,96.119,67.06800000000001,73.48575,79.29449999999999,,866304,11
cuda,45,core,576,32,3,32,1,warm,E,73728,73728,0,0,16,96.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,7815.182,7796.128999999999,7825.730000000002,77.976,84.178,91.20249999999999,95.53075,,909312,11
cuda,45,core,576,32,3,32,1,warm,F,73728,73728,0,0,16,96.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,6605.081000000001,6586.450999999998,6674.61,77.486,67.13550000000001,73.92575000000001,80.81994999999998,,838656,11
cuda,45,core,576,32,3,32,1,warm,G,73728,221184,0,0,48,96.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,6653.039999999999,6613.3240000000005,6668.136,130.465,66.9345,73.56675000000001,78.83264999999999,,1004544,11
cuda,46,core,576,32,3,64,1,warm,A,73728,221184,0,0,48,192.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,13042.789999999997,12996.102,13084.349000000004,92.487,66.6995,72.98504999999999,76.64836000000001,,1202688,11
cuda,46,core,576,32,3,64,1,warm,B,73728,73728,0,0,16,192.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,12977.874000000007,12912.405000000004,13008.654000000004,22.602,66.908,72.9358,76.66678000000002,,835584,11
cuda,46,core,576,32,3,64,1,warm,C,73728,73728,1152,13824,16,192.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,16455.688000000013,16439.945999999996,16537.43300000001,94.936,84.205,92.2316,95.76051000000002,,936960,11
cuda,46,core,576,32,3,64,1,warm,D,73728,73728,1152,13824,16,192.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,13070.370999999996,13048.992000000006,13083.619000000004,97.014,66.8665,73.35674999999999,75.94556000000001,,866304,11
cuda,46,core,576,32,3,64,1,warm,E,73728,73728,0,0,16,192.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,15431.212999999996,15383.189000000013,15449.631,78.797,83.80799999999999,90.2263,94.45185,,909312,11
cuda,46,core,576,32,3,64,1,warm,F,73728,73728,0,0,16,192.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,13063.296,13045.501999999999,13141.841999999991,79.572,67.014,72.92925,77.28966000000003,,838656,11
cuda,46,core,576,32,3,64,1,warm,G,73728,221184,0,0,48,192.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,13116.174999999994,13082.283999999998,13167.902999999998,130.707,66.98949999999999,73.1108,76.57173,,1138176,11
cuda,47,core,576,32,3,128,1,warm,A,73728,221184,0,0,48,384.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,26507.133999999995,26328.291000000005,26590.842,97.3,68.3265,73.13355,75.84486000000008,,1202688,11
cuda,47,core,576,32,3,128,1,warm,B,73728,73728,0,0,16,384.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,26420.661000000022,25904.83199999999,30748.845000000012,23.943,68.3265,73.03175,75.70000000000002,,835584,11
cuda,47,core,576,32,3,128,1,warm,C,73728,73728,1152,13824,16,384.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,33594.48199999995,33440.402999999984,38931.71699999996,109.241,86.542,92.11475,94.67062000000001,,936960,11
cuda,47,core,576,32,3,128,1,warm,D,73728,73728,1152,13824,16,384.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,26560.382999999994,26443.192999999974,30871.779000000013,108.465,68.401,73.26989999999998,75.69388000000001,,866304,11
cuda,47,core,576,32,3,128,1,warm,E,73728,73728,0,0,16,384.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,31454.844999999994,31223.195,36483.33000000002,85.244,86.0705,91.32404999999997,94.87425,,909312,11
cuda,47,core,576,32,3,128,1,warm,F,73728,73728,0,0,16,384.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,26643.628000000008,26563.281,30932.660000000025,87.942,68.6965,73.4119,75.7562,,838656,11
cuda,47,core,576,32,3,128,1,warm,G,73728,221184,0,0,48,384.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,26704.479000000007,26563.74600000003,31086.033000000003,147.688,68.6605,73.23285,76.02408000000001,,1138176,11
cuda,48,core,2304,32,1,1,1,warm,A,294912,294912,0,0,16,1.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,152.928,151.555,155.304,54.236,98.161,98.161,98.161,,2211840,11
cuda,48,core,2304,32,1,1,1,warm,B,294912,294912,0,0,16,1.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,120.65299999999999,119.179,123.876,24.729,95.792,95.792,95.792,,1918464,11
cuda,48,core,2304,32,1,1,1,warm,C,294912,294912,4608,18432,16,1.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,214.35500000000002,212.773,215.223,92.125,121.787,121.787,121.787,,2250240,11
cuda,48,core,2304,32,1,1,1,warm,D,294912,294912,4608,18432,16,1.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,192.794,191.848,206.09199999999998,90.916,102.609,102.609,102.609,,1953792,11
cuda,48,core,2304,32,1,1,1,warm,E,294912,294912,0,0,16,1.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,193.51,192.305,201.901,89.927,103.217,103.217,103.217,,1935360,11
cuda,48,core,2304,32,1,1,1,warm,F,294912,294912,0,0,16,1.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,192.808,190.232,196.76100000000002,89.153,102.266,102.266,102.266,,1935360,11
cuda,48,core,2304,32,1,1,1,warm,G,294912,294912,0,0,16,1.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,198.577,197.637,205.578,96.955,102.064,102.064,102.064,,1953792,11
cuda,49,core,2304,32,1,2,1,warm,A,294912,294912,0,0,16,2.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,238.63199999999998,237.89100000000002,240.968,55.152,91.702,97.5452,98.03224,,2211840,11
cuda,49,core,2304,32,1,2,1,warm,B,294912,294912,0,0,16,2.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,205.451,204.57999999999998,209.288,24.915,90.256,94.5202,94.89924,,1918976,11
cuda,49,core,2304,32,1,2,1,warm,C,294912,294912,4608,18432,16,2.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,327.652,320.41,330.399,92.057,117.7975,121.5302,122.04603999999999,,2250752,11
cuda,49,core,2304,32,1,2,1,warm,D,294912,294912,4608,18432,16,2.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,282.712,279.419,288.17400000000004,90.789,95.80799999999999,101.8639,102.21739,,1972224,11
cuda,49,core,2304,32,1,2,1,warm,E,294912,294912,0,0,16,2.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,280.225,276.778,282.904,89.345,94.49549999999999,101.99024999999999,102.65644999999999,,1935360,11
cuda,49,core,2304,32,1,2,1,warm,F,294912,294912,0,0,16,2.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,283.86899999999997,281.036,285.299,90.089,96.3785,103.9356,104.62792,,1935360,11
cuda,49,core,2304,32,1,2,1,warm,G,294912,294912,0,0,16,2.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,287.747,286.144,296.628,97.541,94.67699999999999,101.3968,102.01696,,1953792,11
cuda,50,core,2304,32,1,4,1,warm,A,294912,294912,0,0,16,4.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,404.90799999999996,402.493,408.28099999999995,55.381,84.632,96.95084999999999,98.22776999999999,,2211840,11
cuda,50,core,2304,32,1,4,1,warm,B,294912,294912,0,0,16,4.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,368.444,366.94500000000005,376.606,24.659,83.644,93.05819999999999,94.10228000000001,,1918976,11
cuda,50,core,2304,32,1,4,1,warm,C,294912,294912,4608,18432,16,4.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,532.4209999999999,526.755,535.4580000000001,91.4,106.803,119.45555,120.18625,,2250752,11
cuda,50,core,2304,32,1,4,1,warm,D,294912,294912,4608,18432,16,4.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,445.36400000000003,443.02099999999996,447.30199999999996,91.183,84.3625,100.89155,102.84071,,1972224,11
cuda,50,core,2304,32,1,4,1,warm,E,294912,294912,0,0,16,4.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,446.734,441.555,453.75800000000004,89.714,84.9555,100.6104,101.63710999999999,,1935360,11
cuda,50,core,2304,32,1,4,1,warm,F,294912,294912,0,0,16,4.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,449.98799999999994,441.96500000000003,451.813,89.735,85.1525,102.2671,104.17342000000001,,1935360,11
cuda,50,core,2304,32,1,4,1,warm,G,294912,294912,0,0,16,4.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,452.481,449.54699999999997,461.19300000000004,98.378,84.229,100.62259999999999,102.07741,,1953792,11
cuda,51,core,2304,32,1,8,1,warm,A,294912,294912,0,0,16,8.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,620.928,610.967,630.422,48.078,68.2235,82.42515,86.08667,6.225609756097561,2451456,11
cuda,51,core,2304,32,1,8,1,warm,B,294912,294912,0,0,16,8.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,593.7909999999999,581.799,598.226,21.406,69.4185,78.8797,80.25689,5.82997803806735,2158592,11
cuda,51,core,2304,32,1,8,1,warm,C,294912,294912,4608,18432,16,8.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,809.67,797.2720000000002,824.1310000000001,85.924,87.5865,101.5127,103.80492,8.102431712191873,2471936,11
cuda,51,core,2304,32,1,8,1,warm,D,294912,294912,4608,18432,16,8.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,667.0400000000001,662.116,681.105,85.579,69.398,86.70214999999999,90.45665,6.741155334438917,2211840,11
cuda,51,core,2304,32,1,8,1,warm,E,294912,294912,0,0,16,8.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,662.8910000000001,658.831,668.7080000000001,83.596,69.1215,85.21054999999998,89.59004999999999,6.630425824175824,2156544,11
cuda,51,core,2304,32,1,8,1,warm,F,294912,294912,0,0,16,8.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,666.9739999999999,656.6400000000001,672.5360000000001,83.75,68.9685,85.23939999999999,89.63156,6.563562808557323,2174976,11
cuda,51,core,2304,32,1,8,1,warm,G,294912,294912,0,0,16,8.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,667.758,661.745,676.5949999999999,89.629,68.90950000000001,87.3201,92.47601999999999,6.72037088678193,2174976,11
cuda,52,core,2304,32,1,16,1,warm,A,294912,294912,0,0,16,16.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,1156.8919999999998,1153.5560000000003,1160.777,46.99,67.59049999999999,78.03800000000001,82.1211,,2433024,11
cuda,52,core,2304,32,1,16,1,warm,B,294912,294912,0,0,16,16.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,1126.974,1123.622,1137.6709999999998,21.356,67.791,77.63125000000001,80.08775,,2140160,11
cuda,52,core,2304,32,1,16,1,warm,C,294912,294912,4608,18432,16,16.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,1494.1249999999998,1486.503,1498.879,85.586,85.487,98.2655,103.61254999999998,,2471936,11
cuda,52,core,2304,32,1,16,1,warm,D,294912,294912,4608,18432,16,16.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,1213.0690000000002,1208.6689999999999,1227.9709999999998,84.933,68.0315,82.44525,87.99510000000001,,2193408,11
cuda,52,core,2304,32,1,16,1,warm,E,294912,294912,0,0,16,16.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,1200.889,1194.9529999999997,1206.5270000000003,83.431,67.774,79.01249999999999,85.93769999999999,,2156544,11
cuda,52,core,2304,32,1,16,1,warm,F,294912,294912,0,0,16,16.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,1204.5419999999997,1195.879,1210.1979999999999,83.428,67.941,79.655,85.8034,,2156544,11
cuda,52,core,2304,32,1,16,1,warm,G,294912,294912,0,0,16,16.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,1214.8580000000002,1211.938,1220.112,90.284,67.69550000000001,81.28675,88.80824999999999,,2174976,11
cuda,53,core,2304,32,1,32,1,warm,A,294912,294912,0,0,16,32.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,2241.3700000000003,2232.338,2252.0969999999993,47.812,67.173,76.60175,83.31868000000001,,2433024,11
cuda,53,core,2304,32,1,32,1,warm,B,294912,294912,0,0,16,32.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,2209.271,2202.81,2220.4159999999997,21.398,67.499,74.1837,79.12868000000002,,2140160,11
cuda,53,core,2304,32,1,32,1,warm,C,294912,294912,4608,18432,16,32.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,2830.615,2827.3430000000003,2843.0470000000014,85.895,84.18299999999999,94.18055000000001,100.39281000000001,,2471936,11
cuda,53,core,2304,32,1,32,1,warm,D,294912,294912,4608,18432,16,32.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,2292.2169999999996,2289.6019999999994,2304.4930000000004,84.925,67.398,75.47515,85.12320000000001,,2193408,11
cuda,53,core,2304,32,1,32,1,warm,E,294912,294912,0,0,16,32.0,42fe58ee2f371b452def1e13724b2f47c0589526628828c9de5a4562717ef344,2279.918,2273.9619999999995,2291.1589999999997,83.846,67.1345,75.2391,83.55756000000002,,2156544,11
